	artist	fans	rank	2015_shows	2014_shows	2013_shows	2012_shows	2011_shows	miles	all_shows	familiarity	hotttnesss	bon_2015	ult_2015	sxs_2015	coa_2015	han_2015	sas_2015	gba_2015	acl_2015	noi_2015	bea_2015	reggae	latin	classical	country	jazz	punk	electro house	pop	r&b	hip hop	rock	world	metal	blues	folk	bon_counts	ult_counts	acl_counts	han_counts	gba_counts	sas_counts	coa_counts	sxs_counts	bea_counts	noi_counts	genre_pick
/artists/176504-broken-social-scene	Broken Social Scene	173727.0	560.0	0.0	1.0	1.0	0.0	57.0	433610.0	455.0	0.705305	0.640708	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666666667	0.533333333333	0.0	0.0	0.266666666667	0.0	0.0	0.0	0.133333333333	0	0	1	0	0	1	1	1	0	0	7
/artists/2941441-broken-bells	Broken Bells	256895.0	323.0	0.0	57.0	0.0	0.0	0.0	87909.0	113.0	0.593607	0.70197	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.375	0.0	0.0	0.125	0.0	0.0	0.0	0.375	1	0	2	0	1	0	1	1	0	0	7
/artists/504545-hall-and-oates	Hall & Oates	183436.0	522.0	47.0	53.0	39.0	38.0	34.0	674296.0	829.0	0.719112	0.631177	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0	0	0	0	0	0	0	0	2	0	10
/artists/2589501-small-black	Small Black	42779.0	2398.0	30.0	50.0	65.0	12.0	39.0	116233.0	291.0	0.505211	0.717862	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.625	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	2	0	0	7
/artists/364665-frightened-rabbit	Frightened Rabbit	100040.0	1038.0	0.0	20.0	143.0	48.0	36.0	421314.0	645.0	0.616192	0.587098	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363636363636	0.0	0.0	0.181818181818	0.0	0.0	0.0	0.454545454545	0	0	0	0	0	0	1	1	0	0	14
/artists/3470566-bad-books	Bad Books	17217.0	5145.0	0.0	8.0	21.0	17.0	4.0	50329.0	56.0	0.465464	0.559439	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.166666666667	0.0	0.0	0.166666666667	0.0	0.166666666667	0.0	0.333333333333	0	0	1	0	0	0	0	0	0	0	14
/artists/305963-ziggy-marley	Ziggy Marley	78992.0	1349.0	17.0	78.0	24.0	50.0	77.0	446651.0	502.0	0.662061	0.647856	0	0	0	0	0	0	0	0	0	0	0.75	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	0	0
/artists/814169-pusha-t	Pusha T	151375.0	662.0	15.0	72.0	56.0	35.0	16.0	238418.0	194.0	0.639989	0.616891	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.8	0.0	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	1	0	0	9
/artists/433059-david-bazan	David Bazan	13273.0	6280.0	10.0	40.0	29.0	46.0	103.0	224947.0	452.0	0.559309	0.539042	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.142857142857	0.0	0.285714285714	0.0	0.0	0.142857142857	0.0	0.142857142857	0.0	0.285714285714	0	0	1	0	0	0	0	0	0	0	7
/artists/5154-professor-green	Professor Green	95322.0	1102.0	20.0	21.0	12.0	50.0	65.0	78528.0	211.0	0.583069	0.61803	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	9
/artists/59989-common	Common	242291.0	355.0	14.0	43.0	18.0	22.0	27.0	470313.0	311.0	0.791931	0.639818	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	9
/artists/165747-against-me	Against Me!	70742.0	1515.0	95.0	152.0	40.0	52.0	147.0	688607.0	973.0	0.694558	0.61029	1	0	0	0	0	0	0	0	0	0	0.125	0.0	0.0	0.0	0.0	0.625	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.125	1	0	0	0	0	1	0	0	0	0	5
/artists/238990-stanton-warriors	Stanton Warriors	16190.0	5409.0	25.0	22.0	55.0	67.0	62.0	672288.0	367.0	0.617193	0.600536	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2	0	0	0	0	0	0	0	0	6
/artists/70427-battles	Battles	80690.0	1321.0	48.0	1.0	0.0	27.0	124.0	410488.0	420.0	0.660773	0.778445	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.166666666667	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	10
/artists/5951849-a-great-big-world	A Great Big World	69209.0	1557.0	8.0	67.0	29.0	8.0	0.0	103702.0	107.0	0.538647	0.825607	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	7
/artists/355198-decemberists	The Decemberists	264226.0	306.0	83.0	3.0	0.0	0.0	78.0	331866.0	539.0	0.733722	0.728243	0	0	0	0	0	1	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416666666667	0.0	0.0	0.0833333333333	0.0	0.0	0.0	0.5	1	0	0	0	0	1	0	0	0	0	14
/artists/5677419-american-authors	American Authors	112606.0	902.0	28.0	126.0	100.0	4.0	0.0	186705.0	256.0	0.540355	0.83357	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	7
/artists/328346-funeral-party	Funeral Party	22015.0	4199.0	2.0	0.0	2.0	45.0	113.0	200302.0	282.0	0.486892	0.539484	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	1	6
/artists/421338-john-legend	John Legend	540141.0	90.0	37.0	135.0	63.0	17.0	73.0	558035.0	584.0	0.780628	0.896099	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.444444444444	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	7
/artists/427327-foy-vance	Foy Vance	25519.0	3699.0	30.0	67.0	86.0	47.0	30.0	244276.0	468.0	0.53857	0.582521	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0	0	0	0	0	1	0	0	0	0	7
/artists/92437-church	The Church	46465.0	2238.0	69.0	2.0	11.0	35.0	31.0	953695.0	1003.0	0.639603	0.576976	0	0	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.307692307692	0.0	0.230769230769	0.0	0.0	0.461538461538	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	10
/artists/1993625-gaslamp-killer	The Gaslamp Killer	14855.0	5753.0	20.0	39.0	47.0	55.0	77.0	637080.0	359.0	0.511622	0.583121	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	2	0	0	0	6
/artists/106475-jurassic-5	Jurassic 5	126069.0	816.0	41.0	50.0	24.0	0.0	0.0	335521.0	245.0	0.66558	0.612878	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0833333333333	0.0	0.0	0.75	0.0833333333333	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	9
/artists/784900-liam-bailey	Liam Bailey	13841.0	6087.0	17.0	12.0	2.0	8.0	19.0	37670.0	90.0	0.429318	0.533121	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	0
/artists/500572-andrew-wk	Andrew W.K.	39551.0	2556.0	56.0	62.0	106.0	81.0	30.0	490316.0	569.0	0.670443	0.585575	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.444444444444	0.0	0.333333333333	0.0	0.0	0	0	0	1	0	0	0	1	0	0	10
/artists/8597639-parov-stelar-live	Parov Stelar (Live)	83316.0	1281.0	44.0	28.0	77.0	38.0	31.0	144064.0	292.0	0.588477	0.80328	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.545454545455	0.0	0.454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	4
/artists/974124-fort-knox-five	Fort Knox Five	7255.0	9730.0	41.0	81.0	63.0	47.0	44.0	354721.0	362.0	0.466568	0.540083	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	6
/artists/304006-caveman	Caveman	16359.0	5364.0	9.0	57.0	112.0	66.0	48.0	177411.0	316.0	0.485115	0.560792	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1	0	0	1	0	1	0	0	0
/artists/444353-alberta-cross	Alberta Cross	21827.0	4234.0	35.0	3.0	7.0	39.0	50.0	220001.0	337.0	0.511361	0.549792	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0	1	1	0	2	0	0	14
/artists/3585506-sky-ferreira	Sky Ferreira	65178.0	1644.0	3.0	68.0	63.0	10.0	2.0	168189.0	147.0	0.599166	0.616441	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	7
/artists/3065666-admiral-fallow	Admiral Fallow	11696.0	6904.0	22.0	10.0	34.0	77.0	41.0	109257.0	213.0	0.479986	0.569164	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.75	0	0	0	0	0	0	0	1	0	0	14
