	bon_2015	ult_2015	sxs_2015	coa_2015	han_2015	sas_2015	gba_2015	acl_2015	noi_2015	bea_2015	artist	fans
/artists/1989196-oh-mercy	0	0	0	0	0	0	0	0	0	0	Oh Mercy	11179.0
/artists/585392-cate-le-bon	0	0	0	0	0	0	0	0	0	0	Cate Le Bon	10638.0
/artists/282026-erick-morillo	0	0	0	0	0	0	0	0	0	0	Erick Morillo	12433.0
/artists/845119-2-bears	0	0	0	0	0	0	0	0	0	0	The 2 Bears	27150.0
/artists/244378-one-night-only	0	0	0	0	0	0	0	0	0	0	One Night Only	26197.0
/artists/599411-anthony-green	0	0	0	0	0	0	0	0	0	0	Anthony Green	26638.0
/artists/4509443-ema	0	0	0	0	0	0	0	0	0	0	EMA	27625.0
/artists/3013276-gayngs	0	0	0	0	0	0	0	0	0	0	Gayngs	17372.0
/artists/241373-someone-still-loves-you-boris-yeltsin	0	0	0	0	0	0	0	0	0	0	Someone Still Loves You Boris Yeltsin	26307.0
/artists/153795-infected-mushroom	0	0	0	0	0	0	0	0	0	0	Infected Mushroom	69523.0
/artists/268664-lupe-fiasco	0	0	0	0	1	0	0	0	0	0	Lupe Fiasco	478273.0
/artists/3057951-ana-tijoux	1	0	0	0	0	0	0	0	0	0	Ana Tijoux	29974.0
/artists/162513-zoe	0	0	0	0	0	0	0	0	0	0	ZOÉ	42683.0
/artists/591126-miami-horror	0	0	0	0	0	0	0	0	0	0	Miami Horror	68502.0
/artists/274516-st-vincent	0	0	0	1	0	1	1	0	0	0	St. Vincent	167150.0
/artists/21872-cheap-trick	0	0	0	0	0	0	0	0	0	0	Cheap Trick	160091.0
/artists/1717114-ryan-hemsworth	0	0	0	1	0	0	0	0	0	0	Ryan Hemsworth	17894.0
/artists/34817-noisia	0	0	0	0	0	0	0	0	0	0	Noisia	54955.0
/artists/361015-fanfarlo	0	0	0	0	0	0	0	0	0	0	Fanfarlo	66420.0
/artists/64023-kaskade	0	0	0	1	0	0	0	0	0	0	Kaskade	210532.0
/artists/632766-little-red	0	0	0	0	0	0	0	0	0	0	Little Red	26110.0
/artists/3114991-frazey-ford	0	0	0	0	0	0	0	0	0	0	Frazey Ford	13786.0
/artists/267727-nick-cave-and-the-bad-seeds	0	0	0	0	0	0	0	0	0	0	Nick Cave and the Bad Seeds	154907.0
/artists/371674-estelle	0	0	0	0	0	0	0	0	0	0	Estelle	193546.0
/artists/3803451-nicky-romero	0	1	0	0	0	0	0	0	0	0	Nicky Romero	98178.0
/artists/525418-m83	0	0	0	0	0	0	0	0	0	0	M83	488447.0
/artists/424396-three-days-grace	0	0	0	0	0	0	0	0	0	0	Three Days Grace	328498.0
/artists/552801-faithless	0	0	0	0	0	0	0	0	0	0	Faithless	142460.0
/artists/242523-cathedrals	0	0	0	0	0	0	0	0	1	0	CATHEDRALS	9432.0
/artists/2313347-kid-cudi	0	0	0	0	0	0	0	0	0	0	Kid Cudi	708642.0
/artists/2366682-dent-may	0	0	0	0	0	0	0	0	0	0	Dent May	8432.0
/artists/111256-boxer-rebellion	0	0	0	0	0	0	0	0	0	0	The Boxer Rebellion	61774.0
/artists/5242263-gorgon-city	0	0	0	1	0	0	1	0	0	0	Gorgon City	50461.0
/artists/579055-trombone-shorty-and-orleans-avenue	0	0	0	0	0	0	0	0	0	0	Trombone Shorty & Orleans Avenue	12826.0
/artists/468146-red-hot-chili-peppers	0	0	0	0	0	0	0	0	0	0	Red Hot Chili Peppers	1033804.0
/artists/592267-fleet-foxes	0	0	0	0	0	0	0	0	0	0	Fleet Foxes	375469.0
/artists/180083-john-hiatt	0	0	0	0	0	0	0	0	0	0	John Hiatt	41629.0
/artists/706733-knocks	0	0	0	0	0	1	0	0	0	0	The Knocks	35671.0
/artists/603864-caravan-palace	0	0	0	0	0	0	0	0	0	0	Caravan Palace	40376.0
/artists/506999-langhorne-slim	0	0	0	0	0	0	0	0	1	0	Langhorne Slim	29843.0
/artists/4555533-altj	0	0	0	1	0	0	0	1	0	0	alt-J	361792.0
/artists/195357-cake	0	0	0	0	0	0	0	0	0	0	Cake	255855.0
/artists/2395937-us-royalty	0	0	0	0	0	0	0	0	0	0	U.S. Royalty	9801.0
/artists/487843-amadou-and-mariam	0	0	0	0	0	0	0	0	0	0	Amadou & Mariam	39277.0
/artists/2739786-cloud-nothings	0	0	0	1	0	0	0	0	0	0	Cloud Nothings	61028.0
/artists/416962-armin-van-buuren	0	0	0	0	0	0	0	0	0	0	Armin van Buuren	222360.0
/artists/631113-blood-orange	0	0	0	0	0	0	0	0	0	0	Blood Orange	59256.0
/artists/577120-growlers	1	0	0	0	0	0	0	0	0	0	The Growlers	27234.0
/artists/553725-pink-martini	0	0	0	0	0	0	0	0	0	0	Pink Martini	50337.0
/artists/490393-sean-price	0	0	0	0	0	0	0	0	0	0	Sean Price	9524.0
/artists/295932-booka-shade	0	0	0	0	0	0	0	0	0	0	Booka Shade	58301.0
/artists/68043-gorillaz	0	0	0	0	0	0	0	0	0	0	Gorillaz	646799.0
/artists/5817944-deorro	0	0	0	1	0	0	0	0	0	0	Deorro	64341.0
/artists/144250-dinosaur-jr	0	0	0	0	0	0	0	0	0	0	Dinosaur Jr.	100190.0
/artists/76268-bronx	0	0	0	0	0	0	0	0	0	0	The Bronx	20691.0
/artists/140112-hadouken	0	0	0	0	0	0	0	0	0	0	Hadouken!	56061.0
/artists/474383-gogol-bordello	0	0	0	0	0	1	0	0	0	0	Gogol Bordello	92254.0
/artists/2555866-tokimonsta	0	0	0	0	0	0	0	0	0	0	TOKiMONSTA	29124.0
/artists/2404898-clock-opera	0	0	0	0	0	0	0	0	0	0	Clock Opera	11010.0
/artists/564731-thunderball	0	0	0	0	0	0	0	0	0	0	Thunderball	12140.0
/artists/256163-sebastian	0	0	0	0	0	0	0	0	0	0	SebastiAn	52214.0
/artists/39257-robert-plant	0	0	0	0	0	1	0	0	0	0	Robert Plant	81614.0
/artists/2568196-kopecky-family-band	0	0	0	0	0	0	0	0	0	0	Kopecky Family Band	12993.0
/artists/2613161-iceage	1	0	0	0	0	0	0	0	0	0	Iceage	22691.0
/artists/1169384-free-the-robots	0	0	0	0	0	0	0	0	0	0	Free the Robots	9265.0
/artists/491121-erasure	0	0	0	0	0	0	0	0	0	0	Erasure	104279.0
/artists/5535838-joey-badass	0	0	0	0	1	0	0	0	0	0	Joey Bada$$	72969.0
/artists/586435-sebastian-ingrosso	0	0	0	0	0	0	0	0	0	0	Sebastian Ingrosso	71658.0
/artists/470795-steve-lawler	0	0	0	0	0	0	0	0	0	0	Steve Lawler	8150.0
/artists/765426-gta	0	0	0	0	0	0	0	0	0	0	GTA	19409.0
/artists/293522-soundtrack-of-our-lives	0	0	0	0	0	0	0	0	0	0	The Soundtrack Of Our Lives	18156.0
/artists/626647-blind-pilot	0	0	0	0	0	0	0	0	0	0	Blind Pilot	85838.0
/artists/242200-they-might-be-giants	0	0	0	0	0	0	0	0	0	0	They Might Be Giants	83658.0
/artists/862443-reptar	0	0	0	0	0	0	0	0	0	0	Reptar	32039.0
/artists/100819-torche	0	0	0	0	0	0	0	0	0	0	Torche	15248.0
/artists/506719-barcelona	0	0	0	0	0	0	0	0	0	0	Barcelona	21866.0
/artists/411711-foxy-shazam	0	0	0	0	0	0	0	0	0	0	Foxy Shazam	22358.0
/artists/443396-bloc-party	0	0	0	0	0	0	0	0	0	0	Bloc Party	308725.0
/artists/327953-twilight-sad	0	0	1	0	0	0	0	0	0	0	The Twilight Sad	18727.0
/artists/652197-oberhofer	0	0	0	0	0	0	0	0	0	0	Oberhofer	29188.0
/artists/320024-operator-please	0	0	0	0	0	0	0	0	0	0	Operator Please	12995.0
/artists/230215-joan-jett-and-the-blackhearts	0	0	0	0	0	0	0	0	0	1	Joan Jett & The Blackhearts	94439.0
/artists/332532-modeselektor	0	0	0	0	0	0	0	0	0	0	Modeselektor	46954.0
/artists/25256-dyme-def	0	0	0	0	0	0	0	0	0	0	Dyme Def	10246.0
/artists/184403-kissaway-trail	0	0	0	0	0	0	0	0	0	0	The Kissaway Trail	9819.0
/artists/5027958-danny-avila	0	0	0	0	0	0	0	0	0	0	Danny Avila	7145.0
/artists/6088614-echosmith	0	0	0	0	0	0	1	1	0	0	Echosmith	91412.0
/artists/6117049-2manydjs	0	0	0	0	0	0	0	0	0	0	2manydjs	20578.0
/artists/145577-bear-in-heaven	0	0	0	0	0	0	0	0	0	0	Bear In Heaven	36139.0
/artists/168415-daniel-tosh	0	0	0	0	0	0	0	0	0	0	Daniel Tosh	16502.0
/artists/438490-dj-spooky	0	0	0	0	0	0	0	0	0	0	DJ Spooky	7765.0
/artists/157343-high-contrast	0	0	0	0	0	0	0	0	0	0	High Contrast	36736.0
/artists/96825-mazzy-star	0	0	0	0	0	0	0	0	0	0	Mazzy Star	126883.0
/artists/158792-hurts	0	0	0	0	0	0	0	0	0	0	Hurts	109336.0
/artists/90222-death-cab-for-cutie	0	0	0	0	0	0	0	0	0	0	Death Cab for Cutie	560293.0
/artists/93736-gavin-degraw	0	0	0	0	0	0	0	0	0	0	Gavin DeGraw	265743.0
/artists/340920-tinariwen	0	0	0	0	0	0	0	0	0	0	Tinariwen	23914.0
/artists/8583899-jr-jr	0	0	0	0	0	0	0	0	0	0	JR JR	51406.0
/artists/538056-warren-haynes	0	0	0	0	0	0	0	0	0	0	Warren Haynes	16497.0
/artists/2462856-adrian-lux	0	0	0	0	0	0	0	0	0	0	Adrian Lux	83908.0
/artists/3099596-gauntlet-hair	0	0	0	0	0	0	0	0	0	0	Gauntlet Hair	12897.0
/artists/349684-yann-tiersen	0	0	0	0	0	0	0	0	0	0	Yann Tiersen	99014.0
/artists/290812-man-man	0	0	0	0	0	0	0	0	0	0	Man Man	35574.0
/artists/306180-stone-foxes	0	0	1	0	0	0	0	0	0	0	The Stone Foxes	7957.0
/artists/408208-my-morning-jacket	1	0	0	0	1	0	1	0	0	0	My Morning Jacket	206560.0
/artists/435341-donavon-frankenreiter	0	0	0	0	0	0	0	0	0	0	Donavon Frankenreiter	64333.0
/artists/334040-maps-and-atlases	0	0	0	0	0	0	0	0	0	0	Maps & Atlases	29403.0
/artists/1076893-general-fiasco	0	0	0	0	0	0	0	0	0	0	General Fiasco	9408.0
/artists/66370-1975	0	0	0	0	0	0	0	0	0	0	The 1975	176545.0
/artists/2332370-gold-panda	0	0	0	0	0	0	0	0	0	0	Gold Panda	81105.0
/artists/622098-matt-pond	0	0	0	0	0	0	0	0	0	0	Matt Pond	26809.0
/artists/312232-this-will-destroy-you	0	0	0	0	0	0	0	0	0	0	This Will Destroy You	36961.0
/artists/114814-helio-sequence	0	0	0	0	0	0	0	0	0	0	Helio Sequence	34540.0
/artists/266704-yousef	0	0	0	0	0	0	0	0	0	0	Yousef	7038.0
/artists/55588-drowners	0	0	0	0	0	0	0	0	0	0	Drowners	8364.0
/artists/105263-r-kelly	0	0	0	0	0	0	0	0	0	0	R. Kelly	339091.0
/artists/1959719-goldroom	0	1	0	0	1	0	0	0	0	0	Goldroom	35194.0
/artists/1959190-madness	0	0	0	0	0	0	0	0	0	0	Madness	125031.0
/artists/2398469-mariachi-el-bronx	0	0	0	0	0	0	0	0	0	0	Mariachi El Bronx	22050.0
/artists/206143-chick-corea	0	0	0	0	0	0	0	0	0	1	Chick Corea	25638.0
/artists/525043-foals	0	0	0	0	0	0	0	0	0	0	Foals	256580.0
/artists/2492321-mndr	0	0	0	0	0	0	0	0	0	0	MNDR	31343.0
/artists/472759-jon-spencer-blues-explosion	0	0	0	0	0	0	0	0	0	0	The Jon Spencer Blues Explosion	22624.0
/artists/175595-cool-kids	0	0	0	0	0	0	0	0	0	0	The Cool Kids	56286.0
/artists/2900816-black-prairie	0	0	0	0	0	0	0	0	0	0	Black Prairie	10663.0
/artists/210179-dangelo	0	0	0	0	0	0	0	0	0	0	D'Angelo	97002.0
/artists/142565-mc-lars	0	0	1	0	0	0	0	0	0	0	MC Lars	13860.0
/artists/2299361-wolfgang-gartner	0	0	0	0	0	0	0	0	0	0	Wolfgang Gartner	115098.0
/artists/135837-violent-femmes	0	0	0	0	0	0	0	0	0	0	Violent Femmes	151390.0
/artists/553047-clockwork	0	0	0	0	0	0	0	0	0	0	Clockwork	23030.0
/artists/433400-bela-fleck	1	0	0	0	0	0	0	0	0	0	Béla Fleck	16031.0
/artists/3372616-korallreven	0	0	0	0	0	0	0	0	0	0	Korallreven	8359.0
/artists/253438-tom-petty	0	0	0	0	0	0	0	0	0	0	Tom Petty	189762.0
/artists/2602966-washed-out	0	0	0	0	0	0	0	0	0	0	Washed Out	182117.0
/artists/2371121-cotton-jones	0	0	0	0	0	0	0	0	0	0	Cotton Jones	11740.0
/artists/565929-lets-wrestle	0	0	0	0	0	0	0	0	0	0	Let's Wrestle	8092.0
/artists/547789-bright-eyes	0	0	0	0	0	0	0	0	0	0	Bright Eyes	258600.0
/artists/584798-ida-maria	0	0	0	0	0	0	0	0	0	0	Ida Maria	50717.0
/artists/2307478-la-santa-cecilia	0	0	0	0	0	0	0	0	0	0	La Santa Cecilia	7427.0
/artists/8097398-raury	0	0	0	0	0	1	0	0	0	0	Raury	16169.0
/artists/412456-raveonettes	0	0	0	0	0	0	0	0	0	0	The Raveonettes	83756.0
/artists/39340-sarah-harmer	0	0	0	0	0	0	0	0	0	0	Sarah Harmer	9371.0
/artists/645604-pretty-lights	0	0	0	0	0	0	0	0	0	1	Pretty Lights	202752.0
/artists/210851-breal	0	0	0	0	0	0	0	0	0	0	B-Real	8873.0
/artists/3798636-mansions-on-the-moon	0	0	0	0	0	0	0	0	0	0	Mansions on the Moon	11670.0
/artists/3543936-fistful-of-mercy	0	0	0	0	0	0	0	0	0	0	Fistful of Mercy	7566.0
/artists/108446-shout-out-louds	0	0	0	0	0	0	0	0	0	0	Shout Out Louds	67673.0
/artists/5705329-macklemore	0	0	0	0	0	0	0	0	0	0	Macklemore	140599.0
/artists/301317-wild-child	0	0	0	0	0	0	0	0	0	0	Wild Child	24284.0
/artists/839779-tuneyards	0	0	0	0	0	0	0	0	0	0	tUnE-yArDs	89326.0
/artists/2394241-belle-brigade	0	0	0	0	0	0	0	0	0	0	The Belle Brigade	28953.0
/artists/1077331-lake-street-dive	0	0	0	0	1	0	0	0	0	0	Lake Street Dive	26237.0
/artists/3470011-secret-sisters	0	0	0	0	0	0	0	0	0	0	The Secret Sisters	27959.0
/artists/338645-ludacris	0	0	0	0	0	0	0	0	0	0	Ludacris	438499.0
/artists/1032106-miguel-campbell	0	0	0	0	0	0	0	0	0	0	Miguel Campbell	16091.0
/artists/169103-spoon	1	0	0	0	1	1	0	0	0	0	Spoon	262195.0
/artists/347133-thurston-moore	0	0	0	0	0	0	0	0	0	0	Thurston Moore	26699.0
/artists/2426086-borgore	0	0	0	0	0	0	0	0	0	0	Borgore	94205.0
/artists/717650-rosi-golan	0	0	0	0	0	0	0	0	0	0	Rosi Golan	17947.0
/artists/86499-charlie-wilson	0	0	0	0	0	0	0	0	0	0	Charlie Wilson	33660.0
/artists/8067338-halsey	0	0	0	0	1	0	0	1	0	0	Halsey	26636.0
/artists/2790521-orjan-nilsen	0	0	0	0	0	0	0	0	0	0	Orjan Nilsen	22179.0
/artists/3557776-sts9	1	0	0	0	0	0	0	0	0	1	STS9	38688.0
/artists/3295221-jenny-and-johnny	0	0	0	0	0	0	0	0	0	0	Jenny and Johnny	14868.0
/artists/639248-bonaparte	0	0	1	0	0	0	0	0	0	0	Bonaparte	11046.0
/artists/6501-dirty-south	0	0	0	1	0	0	0	0	0	0	Dirty South	49731.0
/artists/587119-we-were-promised-jetpacks	0	0	0	0	0	0	0	0	0	0	We Were Promised Jetpacks	57221.0
/artists/272856-brother-ali	0	0	0	0	0	0	0	0	0	0	Brother Ali	51746.0
/artists/5613613-mayer-hawthorne	0	0	0	0	0	0	1	0	0	0	Mayer Hawthorne	84378.0
/artists/408487-bryan-ferry	0	0	0	0	0	0	0	0	0	0	Bryan Ferry	67541.0
/artists/1212276-ben-howard	0	0	0	0	0	0	0	1	0	0	Ben Howard	236571.0
/artists/174584-death-set	0	0	0	0	0	0	0	0	0	0	The Death Set	8511.0
/artists/369590-los-campesinos	0	0	0	0	0	0	0	0	0	0	Los Campesinos!	68200.0
/artists/4921278-speedy-ortiz	0	0	0	0	0	0	0	0	0	0	Speedy Ortiz	10902.0
/artists/259241-ratatat	0	0	0	1	0	0	1	0	0	0	Ratatat	241497.0
/artists/389710-suede	0	0	0	0	0	0	0	0	0	0	Suede	76796.0
/artists/390560-oh-no-oh-my	0	0	0	0	0	0	0	0	0	0	Oh No Oh My	14514.0
/artists/371163-elton-john	0	0	0	0	0	0	0	0	0	0	Elton John	528339.0
/artists/5611103-in-the-valley-below	0	0	0	0	0	0	0	1	0	0	In the Valley Below	15769.0
/artists/3201336-porcelain-raft	0	0	0	0	0	0	0	0	0	0	Porcelain Raft	27708.0
/artists/798244-knux	0	0	0	0	0	0	0	0	0	0	The Knux	17513.0
/artists/248957-disco-biscuits	0	0	0	0	0	0	0	0	0	0	The Disco Biscuits	18426.0
/artists/3868521-now-now	0	0	0	0	0	0	0	0	0	0	Now, Now	15198.0
/artists/577118-orianthi	0	0	0	0	0	0	0	0	0	0	Orianthi	60293.0
/artists/68937-keller-williams	0	0	0	0	0	0	0	0	0	0	Keller Williams	22216.0
/artists/272119-randy-rogers-band	0	0	0	0	0	0	0	0	0	0	Randy Rogers Band	27962.0
/artists/560588-dirty-vegas	0	0	0	0	0	0	0	0	0	0	Dirty Vegas	59557.0
/artists/384058-dj-shadow	0	0	0	0	0	0	0	0	0	0	DJ Shadow	146527.0
/artists/609893-neon-trees	0	0	0	0	0	0	0	0	0	0	Neon Trees	355926.0
/artists/775953-plants-and-animals	0	0	0	0	0	0	0	0	0	0	Plants and Animals	19487.0
/artists/5539353-atlas-genius	0	0	0	0	0	0	0	0	0	0	Atlas Genius	98684.0
/artists/2282849-holly-miranda	0	0	0	0	0	0	0	0	0	0	Holly Miranda	11068.0
/artists/2482181-meg-myers	0	0	0	0	0	0	0	1	0	0	Meg Myers	11791.0
/artists/675567-banks	0	0	0	0	0	0	0	0	0	0	BANKS	113882.0
/artists/606443-jay-electronica	0	0	0	0	0	0	0	0	0	0	Jay Electronica	27183.0
/artists/4660573-madeon	0	0	0	1	0	0	0	0	0	0	Madeon	97797.0
/artists/520156-gary-numan	0	0	0	0	0	0	0	0	0	0	Gary Numan	62542.0
/artists/2320922-sam-amidon	0	0	0	0	0	0	0	0	0	0	Sam Amidon	10727.0
/artists/425252-avenged-sevenfold	0	0	0	0	0	0	0	0	0	1	Avenged Sevenfold	306520.0
/artists/305501-gladiator	0	0	0	0	0	0	0	0	0	0	gLAdiator	11266.0
/artists/4362243-st-lucia	0	0	0	1	1	0	0	0	0	0	St. Lucia	67145.0
/artists/308917-daniel-johnston	0	0	0	0	0	0	0	0	0	0	Daniel Johnston	32041.0
/artists/263807-steve-earle	0	0	0	0	0	0	0	0	0	0	Steve Earle	74536.0
/artists/5106198-luke-sitalsingh	0	0	0	0	0	0	0	0	0	0	Luke Sital-Singh	13553.0
/artists/499335-woods	1	0	0	0	0	1	0	0	0	0	Woods	42277.0
/artists/4172111-jake-bugg	0	0	0	0	0	0	0	0	0	0	Jake Bugg	145462.0
/artists/604504-c2c	0	0	0	0	0	0	0	0	0	0	C2C	74152.0
/artists/526584-umek	0	1	0	0	0	0	0	0	0	0	Umek	16362.0
/artists/42911-kid-koala	0	0	0	0	0	0	0	0	0	0	Kid Koala	26103.0
/artists/2547336-them-crooked-vultures	0	0	0	0	0	0	0	0	0	0	Them Crooked Vultures	100846.0
/artists/31267-matthew-dear	0	0	0	0	0	0	0	0	0	0	Matthew Dear	43097.0
/artists/365837-tennis	0	0	0	0	0	0	0	0	0	0	Tennis	77460.0
/artists/116422-baaba-maal	0	0	0	0	0	0	0	0	0	0	Baaba Maal	9917.0
/artists/221776-yppah	0	0	0	0	0	0	0	0	0	0	Yppah	16684.0
/artists/400418-portugal-the-man	0	0	0	0	0	0	0	0	0	0	Portugal. The Man	160928.0
/artists/508989-future-islands	0	0	0	0	1	1	1	0	0	0	Future Islands	87765.0
/artists/65557-lil-wayne	0	0	0	0	0	0	0	0	0	0	Lil Wayne	892177.0
/artists/1336437-ball-park-music	0	0	1	0	0	0	0	0	0	0	Ball Park Music	25374.0
/artists/2371766-newvillager	0	0	0	0	0	0	0	0	0	0	NewVillager	7097.0
/artists/3300121-young-empires	0	0	0	0	0	0	0	0	0	0	Young Empires	13186.0
/artists/355173-jason-lytle	0	0	0	0	0	0	0	0	0	0	Jason Lytle	10579.0
/artists/1912557-sinkane	0	0	0	0	0	0	0	0	0	0	Sinkane	9030.0
/artists/173218-adam-beyer	0	0	0	0	0	0	0	0	0	0	Adam Beyer	9875.0
/artists/334338-elp	0	0	0	0	0	0	0	0	0	0	El-P	32695.0
/artists/204995-stone-roses	0	0	0	0	0	0	0	0	0	0	The Stone Roses	160739.0
/artists/419837-sasha	0	1	0	0	0	0	0	0	0	0	Sasha	35377.0
/artists/6763-muffs	0	0	0	0	0	0	0	0	0	0	The Muffs	8756.0
/artists/356939-mark-lanegan	0	0	0	0	0	0	0	0	0	0	Mark Lanegan	37634.0
/artists/3409136-stepkids	0	0	0	0	0	0	0	0	0	0	The Stepkids	8193.0
/artists/174854-motorhead	0	0	0	0	0	0	0	0	0	1	Motörhead	140635.0
/artists/347009-kate-nash	0	0	0	0	0	0	0	0	0	0	Kate Nash	167936.0
/artists/349012-drowning-pool	0	0	0	0	0	0	0	0	0	0	Drowning Pool	109040.0
/artists/2317714-little-boots	0	0	0	0	0	0	0	0	0	0	Little Boots	89675.0
/artists/1263361-danny-brown	0	0	0	0	0	0	0	0	0	0	Danny Brown	85385.0
/artists/4274571-le1f	0	0	0	0	0	0	0	0	0	0	Le1f	7402.0
/artists/186001-heartless-bastards	0	0	0	0	0	0	0	0	0	0	Heartless Bastards	41914.0
/artists/2562891-surfer-blood	0	0	0	0	0	0	0	0	1	0	Surfer Blood	82753.0
/artists/973463-hello-seahorse	0	0	0	0	0	0	0	0	0	0	Hello Seahorse!	18644.0
/artists/8534229-cafe-tacvba	0	0	0	0	0	0	0	0	0	0	Café Tacvba	46943.0
/artists/1197511-baths	0	0	0	0	0	0	0	0	0	0	Baths	55371.0
/artists/975680-lykke-li	0	0	0	1	0	0	0	0	0	0	Lykke Li	362911.0
/artists/255691-erykah-badu	0	0	0	0	0	0	0	0	0	0	Erykah Badu	191095.0
/artists/443179-lionel-richie	0	0	0	0	0	0	0	0	0	0	Lionel Richie	175137.0
/artists/378080-bob	0	0	0	0	0	0	0	0	0	0	B.o.B	598176.0
/artists/3853441-blouse	0	0	0	0	0	0	0	0	0	0	Blouse	14658.0
/artists/301499-justice	0	0	0	0	0	0	0	0	0	0	Justice	324542.0
/artists/113883-physics	0	0	0	0	0	0	0	0	0	0	Physics	7470.0
/artists/4828533-wild-belle	0	0	0	0	0	0	0	0	0	0	Wild Belle	36728.0
/artists/947784-milo-greene	0	0	0	0	0	1	0	1	0	0	Milo Greene	37713.0
/artists/3821916-porter-robinson	0	0	0	1	0	0	0	0	0	0	Porter Robinson	141119.0
/artists/3149916-midnight-beast	0	0	0	0	0	0	0	0	0	0	The Midnight Beast	18556.0
/artists/7915274-kiesza	0	0	0	1	0	1	1	0	0	0	Kiesza	71124.0
/artists/2990466-julio-bashmore	0	0	0	0	0	0	0	0	0	0	Julio Bashmore	30164.0
/artists/98617-javelin	0	0	0	0	0	0	0	0	0	0	Javelin	17212.0
/artists/1480899-perfume-genius	0	0	0	1	0	1	0	0	0	0	Perfume Genius	42834.0
/artists/3037496-karen-elson	0	0	0	0	0	0	0	0	0	0	Karen Elson	15994.0
/artists/43227-blur	0	0	0	0	0	0	0	0	0	0	Blur	374990.0
/artists/953969-savoir-adore	0	0	0	0	0	0	0	0	0	0	Savoir Adore	14034.0
/artists/2479026-bingo-players	0	0	0	0	0	0	0	0	0	0	Bingo Players	128147.0
/artists/579183-wale	0	0	0	0	0	0	0	0	0	0	Wale	290246.0
/artists/1011326-bleached	0	0	0	0	0	0	0	0	0	0	Bleached	12931.0
/artists/258379-junip	0	0	0	0	0	0	0	0	0	0	Junip	60641.0
/artists/29647-shooter-jennings	0	0	0	0	0	0	0	0	0	0	Shooter Jennings	20001.0
/artists/454867-rosebuds	0	0	0	0	0	0	0	0	0	0	The Rosebuds	17233.0
/artists/876610-absoul	0	0	0	1	0	1	0	0	0	0	Ab-Soul	55037.0
/artists/4262106-youngblood-hawke	0	0	0	0	0	0	0	0	0	0	Youngblood Hawke	65214.0
/artists/445142-grinderman	0	0	0	0	0	0	0	0	0	0	Grinderman	34207.0
/artists/472397-chromeo	0	0	0	0	0	1	1	0	0	0	Chromeo	186398.0
/artists/232704-radical-face	0	0	0	0	0	0	0	0	0	0	Radical Face	107565.0
/artists/42253-new-pornographers	0	0	0	0	0	1	0	0	1	0	The New Pornographers	113727.0
/artists/277402-brad	0	0	0	0	0	0	0	0	0	0	Brad	9142.0
/artists/5426-amon-tobin	0	0	0	0	0	0	0	0	0	0	Amon Tobin	61511.0
/artists/2921991-twin-shadow	0	0	1	0	0	0	1	0	0	0	Twin Shadow	92201.0
/artists/2420301-dum-dum-girls	0	0	0	0	0	0	0	0	0	0	Dum Dum Girls	68287.0
/artists/352662-brand-new	0	0	0	1	0	0	0	1	0	0	Brand New	166782.0
/artists/444406-papa-roach	0	0	0	0	0	0	0	0	0	0	Papa Roach	294209.0
/artists/5708449-last-bison	0	0	1	0	0	0	0	0	0	0	The Last Bison	6978.0
/artists/222485-deerhunter	0	0	0	0	0	0	0	0	0	0	Deerhunter	129459.0
/artists/429056-beats-antique	0	0	0	0	1	0	0	0	0	1	Beats Antique	39130.0
/artists/430505-beck	0	0	0	0	1	0	0	0	0	0	Beck	496516.0
/artists/2958061-wild-nothing	0	0	0	0	0	0	0	0	0	0	Wild Nothing	80550.0
/artists/278476-trey-anastasio	0	0	0	0	0	0	0	0	0	0	Trey Anastasio	15560.0
/artists/6938324-alvvays	0	0	1	0	0	1	0	0	0	0	Alvvays	17060.0
/artists/2607346-sbtrkt	1	0	0	1	0	1	1	0	0	0	SBTRKT	192314.0
/artists/8788-birdy-nam-nam	0	0	0	0	0	0	0	0	0	0	Birdy Nam Nam	56639.0
/artists/3753421-jon-connor	0	0	0	0	0	0	0	0	0	0	Jon Connor	10499.0
/artists/4733488-3lau	0	0	0	0	0	0	0	0	0	0	3LAU	32631.0
/artists/2497366-lighthouse-and-the-whaler	0	0	0	0	0	0	0	0	0	0	The Lighthouse and The Whaler	22779.0
/artists/376615-summer-camp	0	0	0	0	0	0	0	0	0	0	Summer Camp	29257.0
/artists/2321837-versaemerge	0	0	0	0	0	0	0	0	0	0	VersaEmerge	28309.0
/artists/4956458-jessie-ware	0	0	1	0	0	0	0	0	0	0	Jessie Ware	135428.0
/artists/475886-elbow	0	0	0	0	0	0	0	0	0	0	Elbow	188748.0
/artists/1172619-anna-lunoe	0	0	0	0	0	0	0	0	0	0	Anna Lunoe	10154.0
/artists/193054-umphreys-mcgee	0	0	0	0	1	0	0	0	0	0	Umphrey's McGee	40541.0
/artists/2334927-chew-lips	0	0	0	0	0	0	0	0	0	0	Chew Lips	19591.0
/artists/297228-bahamas	1	0	0	0	0	0	0	0	0	0	Bahamas	49573.0
/artists/1170764-taken-by-trees	0	0	0	0	0	0	0	0	0	0	Taken by Trees	26044.0
/artists/607323-delta-heavy	0	0	0	0	0	0	0	0	0	0	Delta Heavy	17754.0
/artists/2525941-walk-the-moon	0	0	0	0	0	0	0	1	0	0	Walk the Moon	193008.0
/artists/1056272-pictureplane	0	0	0	0	0	0	0	0	0	0	Pictureplane	13070.0
